2017/07/09,1584.15,2.04,0.13
2017/07/06,1582.11,31.05,2.0019
2017/07/05,1551.06,9.78,0.6345
2017/07/04,1541.28,-3.01,-0.1949
2017/07/03,1544.29,2.47,0.1602
2017/07/02,1541.82,-21.99,-1.4062
2017/06/28,1563.81,-1.28,-0.0818
2017/06/27,1565.09,-2.63,-0.1678
2017/06/25,1567.72,8.23,0.5277
2017/06/22,1559.49,4.8,0.3087
2017/06/21,1554.69,3.62,0.2334
2017/06/20,1551.07,-4.09,-0.263
2017/06/19,1555.16,-20.82,-1.3211
2017/06/18,1575.98,-13.61,-0.8562
2017/06/15,1589.59,5.1,0.3219
2017/06/14,1584.49,-0.66,-0.0416
2017/06/13,1585.15,4.63,0.2929
2017/06/12,1580.52,-9.97,-0.6269
2017/06/11,1590.49,-24.7,-1.5292
2017/06/08,1615.19,-7.94,-0.4892
2017/06/07,1623.13,-14.24,-0.8697
2017/06/06,1637.37,34.72,2.1664
2017/06/05,1602.65,8.84,0.5546
2017/06/04,1593.81,-10.5,-0.6545
2017/06/01,1604.31,-3.8,-0.2363
2017/05/31,1608.11,13.68,0.86
2017/05/30,1594.43,-21.15,-1.3091
2017/05/28,1615.58,-14.0,-0.8591
2017/05/24,1629.58,3.07,0.19
2017/05/23,1626.51,10.11,0.6255
2017/05/22,1616.4,-10.84,-0.6662
2017/05/21,1627.24,-16.63,-1.0116
2017/05/18,1643.87,-0.39,-0.02
2017/05/17,1644.26,-4.98,-0.302
2017/05/16,1649.24,-9.99,-0.6021
2017/05/15,1659.23,0.65,0.0392
2017/05/11,1658.58,7.77,0.4707
2017/05/09,1650.81,13.51,0.8251
2017/05/08,1637.3,8.32,0.5107
2017/05/07,1628.98,-24.2,-1.4639
2017/05/04,1653.18,-9.2,-0.5534
2017/05/03,1662.38,4.05,0.2442
2017/05/02,1658.33,7.55,0.4574
2017/04/30,1650.78,-19.84,-1.1876
2017/04/27,1670.62,0.32,0.0192
2017/04/26,1670.3,-2.08,-0.1244
2017/04/25,1672.38,-3.4,-0.2029
2017/04/24,1675.78,-17.94,-1.0592
2017/04/23,1693.72,35.38,2.13
2017/04/20,1658.34,-3.68,-0.2214
2017/04/19,1662.02,49.98,3.1004
2017/04/18,1612.04,-39.57,-2.4
2017/04/16,1651.61,-45.52,-2.6822
2017/04/13,1697.13,-5.94,-0.3488
2017/04/12,1703.07,-6.75,-0.3948
2017/04/11,1709.82,33.6,2.0045
2017/04/10,1676.22,24.62,1.4907
2017/04/09,1651.6,0.56,0.0339
2017/04/06,1651.04,-5.98,-0.36
2017/04/04,1657.02,-3.5,-0.21
2017/04/03,1660.52,-6.59,-0.3953
2017/04/02,1667.11,79.47,5.0055
2017/03/30,1587.64,-0.65,-0.04
2017/03/29,1588.29,-22.33,-1.39
2017/03/28,1610.62,76.79,5.01
